,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
56,15,15,82,3938
96,15,16,50,1505
24,15,34,37,1868
34,15,26,70,2011
20,15,17,78,4853
93,15,30,66,4270
22,15,4,65,4494
35,15,17,86,3295
74,15,17,5,3411
98,15,21,51,2796
44,15,38,19,3109
82,15,12,42,4551
15,15,40,11,1505
69,15,12,70,3780
92,15,36,53,4060
62,15,48,15,2179
13,15,14,59,4039
2,15,18,75,3217
77,15,49,99,2157
87,15,26,12,4272
72,15,17,22,3082
91,15,8,72,1645
32,15,31,86,1768
86,15,48,84,4292
8,15,16,54,4910
27,15,44,15,3901
2,15,14,65,4017
51,15,26,16,3559
39,15,37,41,1516
58,15,15,26,4614
68,15,39,63,1577
34,15,5,56,2725
2,15,17,49,3245
16,15,13,51,2678
43,15,48,44,3644
1,15,18,21,4108
91,15,45,17,4225
90,15,40,83,3189
25,15,2,68,3892
45,15,31,68,3902
79,15,44,6,2565
81,15,12,10,2295
19,15,30,37,2551
86,15,6,13,3460
40,15,21,90,1507
33,15,23,86,4115
72,15,48,8,3670
87,15,49,26,4449
82,15,45,83,3779
3,15,23,12,3829
4,15,30,67,2189
11,15,26,80,4839
74,15,14,68,4780
1,15,48,12,3714
49,15,35,41,2589
39,15,46,24,2748
87,15,23,16,3038
93,15,39,35,1809
91,15,4,56,1660
60,15,5,17,2789
48,15,42,38,4981
35,15,38,77,3033
81,15,22,69,3798
32,15,2,98,4625
56,15,32,65,3585
4,15,10,92,1972
5,15,45,62,3727
61,15,21,21,2485
40,15,37,19,2279
17,15,26,23,2144
25,15,41,91,4138
77,15,21,63,4472
9,15,29,35,4228
19,15,46,66,2916
53,15,26,17,2434
93,15,4,8,1967
24,15,21,74,3664
33,15,13,44,2817
81,15,34,29,3091
26,15,16,58,4500
71,15,20,74,4887
78,15,21,71,2812
57,15,25,81,3550
15,15,7,24,3918
40,15,29,4,4810
19,15,40,30,4154
79,15,30,75,3108
32,15,22,34,2669
92,15,19,30,4109
26,15,27,31,2204
91,15,11,83,3900
83,15,24,47,1990
57,15,31,87,1529
12,15,6,30,4653
23,15,13,34,4813
13,15,32,44,3241
32,15,31,12,2750
48,15,4,83,2798
86,15,10,5,3549
91,15,18,9,3037
57,15,38,77,3473
78,15,38,66,4046
34,15,39,41,4992
39,15,18,12,3271
77,15,6,76,4450
99,15,13,67,3021
37,15,22,39,3152
45,15,25,65,4021
88,15,37,30,2627
16,15,14,51,2616
59,15,14,91,2606
91,15,15,3,3700
29,15,47,54,4386
79,15,13,38,2508
66,15,28,52,2678
43,15,19,26,4201
62,15,46,40,4027
34,15,20,80,3607
2,15,12,16,4996
63,15,1,21,3639
61,15,1,72,4146
30,15,28,21,4038
64,15,47,88,4583
48,15,49,83,4611
4,15,18,21,2979
66,15,24,21,4170
8,15,47,65,2763
97,15,2,96,3759
61,15,28,43,3967
78,15,34,4,2331
97,15,26,15,4384
51,15,14,29,3687
61,15,10,28,3967
72,15,19,2,3201
26,15,28,19,1736
91,15,25,47,3602
83,15,10,26,4939
18,15,35,26,2485
54,15,43,11,4953
76,15,13,39,2315
51,15,26,35,2281
24,15,40,79,2787
90,15,38,9,1780
11,15,44,21,3006
90,15,29,80,2169
29,15,41,8,3194
76,15,34,27,4249
69,15,12,60,4394
90,15,12,9,4291
84,15,37,43,1841
34,15,47,31,2083
82,15,49,66,4694
61,15,35,67,3244
61,15,21,35,3304
83,15,37,78,1545
73,15,43,45,3440
31,15,39,26,2165
39,15,28,71,2412
5,15,36,87,4941
71,15,11,69,1975
80,15,12,67,2235
38,15,29,94,3578
7,15,3,46,1609
80,15,46,3,2577
13,15,3,47,1696
20,15,48,67,4491
43,15,46,80,4920
51,15,6,67,2850
48,15,42,26,4861
62,15,19,22,4475
71,15,41,4,4173
19,15,47,59,4189
2,15,6,33,3279
36,15,36,23,4543
71,15,11,47,3676
31,15,22,20,2727
73,15,5,38,1768
22,15,33,2,1587
1,15,13,87,1877
7,15,4,63,4334
56,15,13,68,4970
15,15,2,88,3357
61,15,20,5,4045
4,15,15,4,4295
38,15,27,37,4808
20,15,37,37,2259
41,15,25,76,3773
85,15,44,76,3437
68,15,14,25,2913
91,15,34,67,1667
12,15,44,66,4451
4,15,6,63,1994
46,15,48,48,3032
2,15,8,90,3808
17,15,8,61,4342
24,15,7,11,3614
54,15,40,88,3807
29,15,43,38,4908
48,15,35,14,4984
14,15,30,21,3391
88,15,44,20,4018
32,15,4,37,4111
59,15,8,11,4340
31,15,18,34,2400
87,15,21,24,1954
41,15,31,79,3300
6,15,13,59,2442
55,15,36,47,3156
4,15,3,52,4999
44,15,11,2,4216
97,15,4,61,1684
42,15,4,40,3981
27,15,22,52,3818
45,15,40,68,2874
84,15,33,32,4958
44,15,30,26,4680
99,15,1,71,1671
85,15,28,65,2016
75,15,46,90,4454
63,15,40,51,3442
43,15,6,71,1883
84,15,2,49,1888
72,15,16,60,3230
92,15,34,77,3295
63,15,32,33,3391
6,15,39,62,4872
42,15,15,61,3451
78,15,21,9,1901
70,15,22,33,3474
83,15,24,21,3986
80,15,1,47,4249
7,15,35,27,3382
4,15,37,41,3392
71,15,31,8,2490
40,15,4,30,3653
51,15,13,65,2771
45,15,20,72,4100
24,15,6,64,2815
33,15,41,53,3280
94,15,10,17,2572
62,15,5,27,3978
22,15,14,15,3172
70,15,16,63,4756
98,15,7,84,3284
81,15,4,36,2230
74,15,26,28,3188
4,15,28,33,1732
84,15,29,13,3090
16,15,45,20,1576
66,15,34,99,3009
30,15,8,15,3889
99,15,19,11,3268
8,15,19,75,2794
86,15,7,37,4766
5,15,27,94,4450
35,15,14,51,2681
56,15,16,98,1862
6,15,24,97,3384
29,15,13,43,3441
62,15,2,68,1545
84,15,28,71,3092
52,15,45,84,4592
50,15,40,79,4293
66,15,49,14,2423
94,15,18,12,3079
45,15,25,8,4096
48,15,43,77,4336
75,15,16,95,3714
38,15,42,42,4635
91,15,30,37,2203
67,15,14,73,4778
53,15,27,54,3129
57,15,28,10,2021
88,15,25,55,1734
89,15,2,63,4457
19,15,44,34,2925
11,15,26,28,4366
2,15,6,48,2405
21,15,17,99,2922
62,15,31,85,4871
55,15,21,16,4543
73,15,25,57,2842
31,15,33,45,1784
95,15,17,17,4650
6,15,30,48,3521
1,15,33,72,4688
64,15,40,63,2297
18,15,16,15,4094
45,15,40,35,2341
64,15,33,94,2785
86,15,33,72,2713
18,15,4,36,2830
65,15,49,9,3340
27,15,35,14,4099
55,15,28,38,4692
32,15,27,88,4599
8,15,22,86,4583
16,15,36,49,4581
30,15,49,19,1873
64,15,23,76,4627
30,15,23,64,3135
8,15,3,66,4826
76,15,32,17,3132
35,15,21,69,3607
25,15,12,81,3905
84,15,27,62,2364
46,15,27,73,2137
74,15,49,42,2431
48,15,46,83,3159
77,15,1,12,3052
64,15,20,64,3408
82,15,25,84,2448
35,15,24,19,2105
29,15,44,7,2002
1,15,20,31,4422
77,15,43,33,2593
44,15,7,81,1567
20,15,20,94,1559
29,15,29,51,4123
45,15,11,84,4813
63,15,30,44,4776
54,15,8,88,1779
55,15,29,87,2707
35,15,45,25,4276
69,15,19,91,3626
85,15,1,85,3932
20,15,12,60,2645
83,15,45,26,4889
99,15,5,99,3492
70,15,45,20,3916
64,15,13,31,3105
69,15,12,61,4669
78,15,1,14,2741
68,15,6,10,3562
74,15,11,71,4231
74,15,25,57,3551
55,15,23,70,3521
76,15,1,32,2587
25,15,20,69,2700
6,15,35,83,2671
16,15,49,56,2194
75,15,18,90,4556
46,15,31,93,1955
56,15,30,72,4178
99,15,23,87,1919
91,15,27,16,3455
81,15,11,46,4703
35,15,6,36,2071
13,15,22,40,3909
14,15,27,33,4009
6,15,9,87,4470
73,15,25,64,3523
90,15,11,64,3750
96,15,26,3,4649
90,15,27,32,3904
90,15,45,26,2068
8,15,13,65,3397
74,15,39,70,2488
62,15,29,94,3967
78,15,19,86,4459
33,15,22,57,4032
51,15,31,33,2930
98,15,20,82,3218
87,15,35,30,2406
58,15,4,28,2947
89,15,33,25,1938
45,15,16,74,1621
97,15,38,18,4774
35,15,19,89,3885
3,15,3,81,2238
5,15,21,23,4053
76,15,35,75,2221
8,15,5,54,3456
95,15,19,60,3610
37,15,25,7,2145
62,15,11,67,4576
31,15,1,75,4258
7,15,16,17,2616
97,15,21,85,1561
93,15,9,42,4121
8,15,38,91,2721
28,15,10,30,1971
66,15,34,19,1973
90,15,12,84,2260
15,15,20,25,1939
18,15,29,20,4437
75,15,34,2,2720
32,15,16,46,4356
29,15,9,53,4334
26,15,23,60,2936
84,15,28,42,3457
42,15,17,58,2324
90,15,33,39,2986
27,15,49,13,4206
25,15,42,48,2093
43,15,13,28,3333
6,15,29,38,3757
28,15,12,1,4651
89,15,17,7,4347
99,15,1,4,3238
24,15,30,5,3037
49,15,44,36,4586
85,15,1,75,4935
61,15,7,34,1602
84,15,30,42,2964
84,15,9,42,2401
73,15,44,20,3685
41,15,4,93,4415
73,15,8,47,3870
86,15,4,97,2686
31,15,38,85,2755
1,15,8,69,3299
94,15,6,47,4473
15,15,6,87,3128
9,15,6,8,3140
1,15,29,65,2229
19,15,49,22,3439
33,15,12,84,2015
63,15,16,30,3264
66,15,23,76,4438
40,15,14,63,2919
89,15,36,23,4385
86,15,7,3,4651
54,15,7,21,1884
16,15,12,34,2502
79,15,28,94,3371
72,15,34,41,4037
87,15,1,40,3777
85,15,3,34,3723
24,15,1,19,1956
95,15,4,96,2665
53,15,29,95,2815
54,15,47,18,1808
37,15,40,38,4334
36,15,35,25,3108
58,15,43,43,4902
6,15,28,51,4770
88,15,27,68,3721
82,15,41,15,1591
1,15,12,60,3702
91,15,36,30,3217
11,15,28,26,2877
35,15,26,74,4042
45,15,26,18,3518
90,15,13,44,3900
92,15,36,38,3747
36,15,46,63,2500
55,15,44,96,4003
90,15,41,21,4477
55,15,23,25,1511
32,15,25,83,1971
88,15,9,74,3814
39,15,45,14,4871
1,15,32,75,4432
11,15,10,62,1936
88,15,43,40,4341
87,15,25,95,2762
18,15,20,59,2245
23,15,48,71,4390
30,15,10,83,3662
91,15,37,45,2351
69,15,1,35,3931
39,15,12,67,4633
43,15,24,96,1920
53,15,26,86,1965
54,15,15,88,4495
67,15,6,41,4937
21,15,6,61,4765
77,15,21,27,4341
25,15,15,71,3452
34,15,33,32,3746
60,15,11,68,2532
46,15,48,77,2091
56,15,37,84,1501
59,15,45,41,4214
94,15,37,75,3255
70,15,16,37,4351
25,15,18,37,2378
74,15,29,83,2129
85,15,30,51,1587
59,15,43,80,2489
29,15,30,2,3133
78,15,4,95,4621
26,15,25,78,4615
84,15,32,90,1968
60,15,42,93,2581
3,15,43,96,2048
51,15,35,82,2987
4,15,17,31,2535
22,15,22,87,1875
58,15,12,32,1501
92,15,49,27,2667
64,15,12,58,3388
98,15,15,89,2119
1,15,15,89,3575
19,15,28,57,2013
91,15,2,60,1729
93,15,25,4,2639
40,15,43,10,4334
19,15,11,45,3258
32,15,9,91,4311
83,15,33,95,4922
25,15,19,91,3830
14,15,12,36,2809
4,15,19,72,2094
45,15,11,48,3442
9,15,36,35,3518
69,15,8,53,2640
99,15,16,24,4010
25,15,41,91,3934
1,15,24,38,4058
80,15,44,19,1869
54,15,35,7,2581
88,15,48,86,3847
29,15,42,19,2217
13,15,30,50,2904
82,15,25,28,2231
50,15,15,29,4545
7,15,44,5,4441
67,15,16,58,2865
5,15,8,99,4101
6,15,7,42,3440
27,15,14,8,2587
87,15,23,34,4237
37,15,11,47,4981
10,15,39,38,2040
17,15,22,78,2419
82,15,7,23,2986
58,15,18,47,2670
26,15,39,7,2518
80,15,3,93,4587
25,15,36,99,2114
27,15,37,41,3109
48,15,47,44,2643
75,15,10,34,4136
14,15,43,55,3851
62,15,45,39,1510
29,15,46,67,3995
24,15,12,84,2948
27,15,5,38,4415
97,15,6,96,3996
85,15,7,1,3641
3,15,13,63,3542
81,15,6,69,2934
97,15,11,31,3854
43,15,27,55,2440
76,15,3,1,3754
89,15,47,33,3860
2,15,23,11,4998
70,15,47,72,2911
78,15,24,62,3537
73,15,32,85,2812
12,15,12,55,1555
6,15,8,69,3031
39,15,6,9,2461
23,15,38,38,2993
7,15,26,38,4711
7,15,4,16,4083
52,15,1,99,3913
90,15,32,7,2919
57,15,18,99,3476
99,15,38,36,2069
37,15,35,26,2554
25,15,30,56,4344
74,15,26,57,1963
49,15,27,36,1916
62,15,27,93,4243
88,15,39,69,2365
11,15,14,95,1536
85,15,8,93,1587
89,15,16,48,4411
82,15,12,79,1767
12,15,28,11,3330
37,15,22,27,3367
67,15,2,88,4219
94,15,41,32,4764
7,15,25,6,4118
83,15,5,17,1965
42,15,49,89,3347
19,15,36,46,2829
10,15,3,6,4856
1,15,43,24,4190
27,15,12,8,2342
48,15,36,83,2869
97,15,7,96,4975
96,15,36,34,4810
85,15,15,33,1638
31,15,36,31,4497
26,15,18,91,2005
66,15,26,16,2771
91,15,44,9,1714
90,15,39,85,2211
31,15,46,30,1597
58,15,22,83,3282
52,15,34,27,1737
51,15,46,71,2737
91,15,13,56,2277
37,15,3,2,4315
68,15,49,85,4581
80,15,2,78,3798
4,15,28,21,2898
46,15,40,18,4369
63,15,41,82,4773
47,15,12,92,2045
33,15,43,88,1790
26,15,20,95,4326
86,15,11,87,2631
43,15,45,13,3304
37,15,4,40,1967
18,15,20,63,2541
64,15,7,61,4250
42,15,27,90,2256
40,15,23,17,3467
85,15,30,96,4236
81,15,18,42,2442
63,15,3,89,2069
76,15,26,56,2482
34,15,38,73,3535
80,15,23,47,4311
20,15,28,85,3900
28,15,44,20,4917
32,15,34,97,4402
68,15,22,15,3852
71,15,35,26,1590
10,15,17,52,2763
87,15,27,56,1955
64,15,39,41,1736
44,15,31,54,4218
75,15,5,49,3889
78,15,41,97,4552
64,15,38,32,3864
7,15,8,67,3062
67,15,12,50,3338
53,15,38,43,2686
34,15,15,41,4773
97,15,28,93,2338
23,15,19,36,3622
23,15,33,14,4153
92,15,18,51,1629
34,15,47,25,2908
39,15,18,41,3241
27,15,43,38,2049
14,15,7,73,1737
47,15,18,92,4984
80,15,33,64,4748
48,15,34,46,3047
77,15,11,66,1878
55,15,46,99,4104
22,15,5,4,3655
14,15,31,77,2972
33,15,48,96,3214
58,15,40,98,3971
72,15,3,15,2790
32,15,47,28,3562
4,15,23,68,4568
56,15,29,27,4493
87,15,37,42,3378
86,15,15,63,2819
33,15,49,9,2567
37,15,23,14,2596
9,15,48,39,4191
86,15,28,41,2200
8,15,14,1,4393
53,15,46,58,4639
33,15,4,96,2977
34,15,38,72,1917
1,15,38,97,4818
68,15,33,56,4440
77,15,16,99,4650
50,15,28,16,1857
20,15,17,90,3651
53,15,44,49,1661
45,15,12,1,3854
54,15,13,43,4692
25,15,22,41,1865
65,15,33,68,4940
89,15,48,87,3946
24,15,24,24,2930
79,15,1,34,4385
33,15,14,34,2862
8,15,44,80,3340
67,15,42,92,3671
35,15,5,44,3844
72,15,33,65,2489
10,15,23,17,2792
23,15,21,30,2518
88,15,27,70,2533
97,15,19,99,2824
16,15,5,27,1793
65,15,13,27,4031
86,15,6,49,2861
68,15,23,41,4678
82,15,10,39,1642
63,15,16,83,3814
76,15,2,77,4244
78,15,5,94,1549
86,15,35,94,3551
1,15,13,31,3698
83,15,49,90,1649
63,15,16,90,2685
6,15,5,34,4738
38,15,11,39,3653
85,15,40,60,4871
81,15,47,24,2071
84,15,8,89,4999
6,15,35,56,2429
64,15,47,46,2610
98,15,44,7,3184
29,15,33,79,2074
28,15,15,48,4053
15,15,39,35,1519
96,15,24,31,3839
79,15,37,58,2320
75,15,18,57,2125
88,15,7,22,4070
81,15,19,66,1519
83,15,43,95,4323
54,15,49,72,3479
72,15,29,16,2430
20,15,42,59,2086
30,15,5,5,3443
64,15,27,21,3555
98,15,28,83,2442
13,15,21,6,4759
48,15,15,8,3640
79,15,33,91,4905
17,15,34,56,4325
63,15,26,37,4213
53,15,9,74,1529
85,15,34,7,2012
48,15,37,96,3383
2,15,12,54,4154
37,15,30,1,3641
8,15,36,12,1657
2,15,43,7,4225
47,15,38,48,1638
12,15,11,86,4737
91,15,8,86,2791
14,15,44,58,3880
62,15,6,87,3841
35,15,49,38,3728
38,15,31,16,4363
44,15,32,98,4647
91,15,36,62,4431
41,15,5,22,4367
5,15,38,52,4797
42,15,2,25,2612
45,15,4,92,3558
45,15,26,62,2299
68,15,41,79,1740
86,15,28,51,3427
67,15,41,50,1892
97,15,27,76,2373
2,15,10,31,2911
90,15,25,70,2272
45,15,34,80,1994
98,15,5,25,3777
72,15,11,67,4304
26,15,21,61,2307
65,15,28,2,3666
97,15,39,52,3093
83,15,47,20,4655
69,15,28,26,3431
81,15,48,84,4268
58,15,46,95,4730
74,15,33,83,2471
9,15,46,49,2818
86,15,38,22,1804
74,15,29,34,4445
80,15,33,44,1564
87,15,8,90,4397
61,15,48,19,3903
6,15,24,44,1779
5,15,39,21,3883
50,15,14,30,4323
87,15,19,72,3092
76,15,47,75,3668
75,15,46,84,4530
63,15,5,12,4898
50,15,37,90,1559
4,15,3,6,1817
13,15,45,59,4196
96,15,32,62,2508
95,15,40,92,1839
92,15,49,15,2127
43,15,42,41,4793
52,15,6,74,1777
25,15,12,97,4634
64,15,5,78,1968
68,15,10,89,1896
50,15,29,90,4936
11,15,26,9,2169
58,15,15,54,1509
38,15,8,15,3086
7,15,26,48,4293
76,15,46,52,1738
67,15,13,93,2082
78,15,46,64,4130
36,15,47,71,4195
46,15,43,6,3766
96,15,13,6,2151
85,15,22,40,1855
66,15,31,81,2964
86,15,43,97,4910
12,15,11,71,4938
91,15,35,14,2885
53,15,33,60,4029
72,15,35,50,2380
91,15,7,78,4623
54,15,46,92,3327
32,15,2,45,1789
8,15,20,26,4830
93,15,25,57,2182
83,15,1,68,3231
65,15,23,90,2194
71,15,29,58,4775
90,15,18,50,2521
99,15,34,47,4579
94,15,10,55,4043
6,15,49,20,3646
43,15,49,83,4454
34,15,25,73,4225
20,15,28,82,2711
9,15,31,59,2677
97,15,12,60,4356
38,15,27,79,2640
16,15,25,33,3721
44,15,46,46,3909
60,15,2,23,3461
41,15,33,99,1934
85,15,44,55,4999
96,15,17,5,1676
89,15,1,19,4243
71,15,35,14,2527
61,15,1,92,4096
37,15,19,2,4504
41,15,38,13,3195
38,15,49,74,4435
53,15,5,35,2297
83,15,43,15,2365
78,15,38,1,4022
61,15,1,72,4503
59,15,9,50,1690
85,15,33,87,2806
72,15,27,68,2823
97,15,36,89,3986
59,15,31,68,1627
6,15,20,63,3424
98,15,12,86,4784
48,15,30,93,3695
26,15,3,84,4391
69,15,18,42,3204
50,15,32,24,3681
49,15,39,64,2982
96,15,40,11,4947
88,15,1,45,2697
86,15,26,76,2149
50,15,39,88,4620
73,15,23,28,2766
74,15,29,78,4968
34,15,17,66,1657
45,15,27,66,2148
39,15,12,25,3990
82,15,47,79,4710
88,15,25,51,3046
88,15,2,78,1510
1,15,32,41,3533
70,15,47,1,2857
55,15,49,36,4140
41,15,14,18,3813
95,15,15,12,3706
58,15,5,36,1918
10,15,5,5,2098
19,15,6,42,2220
31,15,4,94,4026
61,15,25,96,3196
37,15,4,30,3076
80,15,46,47,3495
64,15,29,81,2540
15,15,9,95,2896
95,15,2,44,3577
77,15,26,33,2872
50,15,22,86,4329
89,15,2,19,3055
96,15,3,21,4554
8,15,3,52,3364
55,15,14,5,2205
62,15,7,75,3008
6,15,22,26,4316
66,15,20,67,3273
40,15,10,54,4190
54,15,19,20,3527
25,15,29,79,2714
40,15,14,90,1580
97,15,5,22,4955
85,15,20,80,4010
13,15,37,1,4284
31,15,48,98,3491
43,15,42,49,2628
71,15,39,98,2977
88,15,20,63,3649
70,15,39,18,3313
58,15,5,1,2753
8,15,9,74,4378
56,15,21,58,3946
9,15,14,14,3390
77,15,9,5,1596
3,15,8,60,4506
76,15,49,4,2840
87,15,19,34,2202
33,15,30,56,2092
1,15,3,61,2072
13,15,27,16,4391
58,15,10,15,3268
89,15,2,5,1871
16,15,3,15,2761
88,15,38,25,2562
41,15,10,10,4304
83,15,2,91,3102
15,15,15,28,3266
75,15,32,76,2571
82,15,26,91,4625
39,15,6,25,4765
57,15,34,54,3587
63,15,18,46,2524
74,15,20,98,3034
36,15,13,12,2979
26,15,45,11,3505
54,15,43,56,2903
22,15,33,88,3972
18,15,14,26,2607
54,15,4,88,4886
54,15,25,75,2951
7,15,8,63,3412
73,15,49,14,3596
17,15,8,48,3087
29,15,18,62,4328
70,15,34,3,4959
64,15,47,95,4809
68,15,21,36,4439
32,15,10,86,4119
48,15,31,76,2354
60,15,6,72,4081
54,15,5,53,3857
28,15,42,62,3310
43,15,3,96,4965
42,15,45,87,3735
79,15,6,80,3317
57,15,22,30,4785
68,15,4,61,4083
14,15,3,65,1992
17,15,27,33,1979
14,15,29,78,1644
6,15,41,2,4201
61,15,24,96,2435
61,15,6,62,2371
54,15,34,46,2800
47,15,13,84,3638
92,15,34,1,3099
78,15,12,9,2610
84,15,44,3,1789
21,15,5,33,2212
80,15,32,68,3203
80,15,22,52,4173
87,15,27,44,2072
99,15,23,33,1815
62,15,12,50,2174
75,15,17,23,2805
45,15,18,12,4846
6,15,32,58,3559
16,15,49,33,3783
42,15,9,27,2166
3,15,43,90,2922
30,15,5,11,3760
77,15,12,4,3041
94,15,23,57,1814
92,15,19,24,2660
83,15,18,82,2848
48,15,21,12,3425
36,15,8,51,2642
8,15,37,22,2771
67,15,31,65,3312
75,15,19,81,3527
60,15,34,73,4355
12,15,9,41,1897
73,15,42,45,4124
98,15,35,39,4362
90,15,10,25,3536
92,15,17,55,3424
94,15,12,10,1547
72,15,6,91,4832
17,15,33,57,4290
93,15,7,47,3338
59,15,11,43,4533
8,15,35,89,2171
13,15,27,62,1926
8,15,30,83,4646
58,15,30,98,3880
4,15,3,3,4208
22,15,21,30,3499
24,15,25,76,3996
29,15,48,20,2540
55,15,37,15,4827
79,15,3,4,4976
58,15,2,62,3058
35,15,27,1,3939
74,15,30,75,4198
19,15,24,66,2670
77,15,4,61,3027
78,15,33,80,4352
96,15,15,18,2169
21,15,6,76,2442
96,15,18,40,2291
78,15,16,40,1795
72,15,26,75,2586
28,15,34,16,3036
41,15,30,23,3812
14,15,18,45,3075
98,15,6,32,4342
81,15,10,62,3256
88,15,27,71,2668
88,15,16,20,3518
85,15,2,55,1576
84,15,26,23,3006
52,15,22,68,1922
95,15,26,26,4013
7,15,23,74,2672
80,15,5,31,1535
8,15,32,31,2610
59,15,42,56,2412
28,15,3,84,2067
27,15,49,10,2506
96,15,18,11,2087
24,15,30,94,2378
76,15,5,82,4795
96,15,25,47,4296
91,15,19,13,2788
16,15,30,64,2628
47,15,18,54,2312
89,15,18,34,4203
45,15,8,18,3149
44,15,20,96,2586
47,15,43,76,2749
36,15,47,68,1960
34,15,22,71,4964
28,15,46,92,3255
85,15,48,6,3588
74,15,12,61,1690
85,15,23,56,2855
17,15,8,96,4643
47,15,34,88,3096
75,15,15,84,1685
30,15,43,59,1792
72,15,40,94,1866
9,15,43,35,1883
89,15,40,15,1539
92,15,1,96,1714
3,15,45,82,3043
52,15,29,53,4035
84,15,48,65,2871
72,15,3,54,3768
88,15,33,69,3835
26,15,5,91,1512
85,15,15,74,4571
59,15,21,85,3547
40,15,22,66,2453
33,15,22,57,4820
63,15,49,18,1590
79,15,7,79,3363
20,15,39,33,3674
70,15,26,64,3396
40,15,43,44,1995
54,15,40,9,4187
11,15,44,38,2835
80,15,41,80,4201
58,15,4,78,3083
9,15,5,69,4764
73,15,19,92,3453
3,15,6,23,2171
46,15,28,31,4491
89,15,8,90,2708
42,15,2,79,2038
75,15,16,1,4942
33,15,43,77,4794
61,15,21,27,3515
17,15,20,16,4790
62,15,18,66,2620
23,15,3,67,4179
26,15,15,12,3898
76,15,33,39,1769
50,15,5,11,3892
14,15,35,60,4338
9,15,21,77,4233
97,15,37,55,2738
94,15,8,78,3823
52,15,5,98,4762
30,15,21,47,2595
3,15,23,24,3706
65,15,2,94,3913
41,15,24,52,3635
89,15,29,15,4433
58,15,24,41,3803
92,15,24,18,1798
6,15,18,12,4062
75,15,12,38,4368
45,15,22,57,4431
74,15,42,61,4382
78,15,39,96,2342
43,15,15,94,2896
82,15,49,55,3663
69,15,18,66,2753
15,15,29,63,2974
46,15,28,63,4891
42,15,49,5,2189
88,15,11,11,4832
76,15,9,6,2576
98,15,8,23,4364
95,15,16,69,4575
30,15,12,31,4985
4,15,25,54,3799
73,15,7,74,1750
63,15,36,89,4899
27,15,21,8,4692
98,15,4,9,2308
21,15,20,39,3741
93,15,20,85,2797
99,15,32,71,2789
84,15,49,43,3759
48,15,14,97,4795
54,15,3,19,1669
34,15,18,75,3948
32,15,12,80,4664
89,15,18,94,3831
96,15,23,27,3256
61,15,41,83,3669
81,15,3,1,4370
47,15,5,34,1506
94,15,40,9,4505
5,15,40,27,3427
57,15,9,80,4772
65,15,49,82,2550
32,15,46,60,4036
72,15,24,77,1963
44,15,7,45,2253
93,15,39,96,2740
17,15,34,83,1709
24,15,20,12,4272
59,15,10,51,4135
53,15,33,60,1895
94,15,49,57,2671
82,15,9,31,3417
50,15,27,19,4800
32,15,16,74,4593
29,15,15,71,4892
36,15,25,42,3582
79,15,9,45,1918
89,15,1,69,4345
51,15,5,9,3571
69,15,41,92,3582
22,15,39,88,3013
86,15,45,8,3975
22,15,31,42,4871
98,15,2,9,1513
59,15,37,72,4393
3,15,21,55,1735
73,15,19,71,3304
64,15,17,70,2304
6,15,30,77,2708
44,15,44,16,3391
59,15,40,40,2612
68,15,6,29,4565
14,15,3,4,3661
16,15,19,36,4532
27,15,44,93,4832
36,15,10,49,4450
75,15,34,69,2629
51,15,22,14,4277
90,15,14,16,2239
33,15,39,65,3618
50,15,39,65,3647
97,15,48,64,2789
43,15,31,52,4146
46,15,47,87,3370
70,15,12,41,4926
53,15,6,6,3130
35,15,29,68,4523
5,15,14,18,4177
6,15,23,2,4255
93,15,4,97,2976
48,15,11,10,2172
10,15,32,19,3999
87,15,12,5,4292
99,15,31,42,2033
4,15,24,35,1621
5,15,37,70,1644
70,15,3,6,2417
70,15,46,56,2200
47,15,42,56,4643
10,15,18,46,3354
65,15,40,78,4451
76,15,47,81,4065
88,15,14,99,2729
32,15,10,54,1824
35,15,20,33,3158
68,15,28,41,3762
59,15,4,7,1529
54,15,4,91,4566
43,15,4,9,3062
72,15,43,89,3446
16,15,12,14,2167
86,15,8,52,2235
59,15,1,52,3194
43,15,39,47,3827
66,15,19,66,2511
81,15,42,69,4963
88,15,19,17,2465
64,15,17,74,2151
47,15,40,30,1815
86,15,20,57,4686
59,15,13,4,4908
43,15,46,78,2390
29,15,15,82,2816
42,15,27,67,4585
13,15,4,45,3087
83,15,26,27,1611
86,15,45,14,4660
5,15,26,63,4427
69,15,8,64,3981
52,15,34,61,1568
57,15,17,45,3151
15,15,18,65,1914
29,15,35,12,3690
17,15,19,23,2962
2,15,11,78,2128
12,15,19,40,3602
11,15,40,28,3272
87,15,18,11,4158
71,15,15,10,1807
44,15,31,26,3925
14,15,31,21,2023
23,15,45,18,4723
96,15,35,41,3221
7,15,33,40,3050
70,15,36,75,4974
51,15,39,6,1735
70,15,25,43,3925
95,15,20,38,1510
81,15,27,70,4313
92,15,25,19,1614
74,15,31,25,3854
58,15,9,23,4429
2,15,21,78,3897
49,15,20,51,1979
87,15,8,32,2739
72,15,46,95,2132
87,15,5,56,3906
75,15,17,23,3144
82,15,25,32,2193
4,15,15,96,2977
67,15,38,51,2133
42,15,25,54,2254
23,15,38,95,4036
34,15,29,41,2491
3,15,37,78,2241
44,15,22,64,3927
35,15,11,64,2131
